,Country name,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,"GINI index (World Bank estimate), average 2000-2017, unbalanced panel",GINI Index(Household Income)
991,Madagascar,2018,4.07058668136597,7.28110122680664,0.665512979030609,59.0999984741211,0.551473081111908,0.005177877377719,0.88914567232132,0.752341032028198,0.362013816833496,0.44230592250824,-0.414243876934052,-0.925317764282227,2.57461166381836,0.632491528987885,0.43075,0.576086401939392
992,Madagascar,2019,4.33908748626709,7.305739402771,0.700610101222992,59.5,0.54953521490097,-0.010226984508336,0.7199826836586,0.723194658756256,0.303959667682648,0.660091161727905,-0.345667034387588,-0.918674488862356,2.366943359375,0.545493364334106,0.43075,0.549187004566193
1001,Malawi,2016,3.47649264335632,7.03845930099487,0.524299621582031,56.2000007629395,0.809884130954742,0.053684119135141,0.82361501455307,0.603104591369629,0.324738919734955,0.552534401416779,-0.0721270814538,-0.675715684890747,2.23185777664185,0.641985476016998,0.433666666666667,0.525955855846405
1002,Malawi,2017,3.41686296463013,7.05101442337036,0.555422723293304,56.9000015258789,0.847920775413513,0.012702158652246,0.734636604785919,0.6086665391922,0.312088340520859,0.620332539081574,-0.141123116016388,-0.60889059305191,2.76029324531555,0.807844281196594,0.433666666666667,0.574055969715118
1003,Malawi,2018,3.33463358879089,7.05899667739868,0.527843475341797,57.5999984741211,0.798915147781372,0.060291580855847,0.765963792800903,0.586300432682037,0.364894032478333,0.572984874248505,-0.191557258367538,-0.630798101425171,3.12833952903748,0.938135921955108,0.433666666666667,0.702330112457275
1004,Malawi,2019,3.86912369728088,7.07706117630005,0.548956096172333,58.2999992370606,0.764864206314087,-0.008976650424302,0.680247962474823,0.536697030067444,0.348162442445755,0.574215412139893,-0.134935818612576,-0.638468126455943,3.67033624649048,0.948622107505798,0.433666666666667,0.6515251994133
1027,Mali,2016,4.01602792739868,7.58797454833984,0.83625453710556,50.7000007629395,0.696007370948792,-0.067520037293434,0.862326681613922,0.806901335716248,0.305299431085587,0.524199366569519,-0.90036940574646,-0.755146622657776,1.77332353591919,0.441561549901962,0.372666666666667,0.438034266233444
1028,Mali,2017,4.74185037612915,7.61057615280151,0.741359412670136,51.2000007629395,0.753213346004486,-0.067151285707951,0.862655162811279,0.74183577299118,0.392784148454666,0.504820108413696,-1.07965517044067,-0.731975317001343,2.51166796684265,0.529680967330933,0.372666666666667,0.549026548862457
1029,Mali,2018,4.41572952270508,7.62833404541016,0.691859066486358,51.7000007629395,0.737204551696777,-0.031765934079886,0.793091416358948,0.770017266273499,0.369648188352585,0.510795414447784,-1.18022119998932,-0.761851906776428,2.63104462623596,0.595834672451019,0.372666666666667,0.598786890506744
1030,Mali,2019,4.98799180984497,7.64761114120483,0.754558086395264,52.2000007629395,0.670405089855194,-0.035747863352299,0.846340000629425,0.711522698402405,0.357764512300491,0.478748500347138,-1.05341525872548,-0.749657948811849,3.16841816902161,0.635209202766418,0.372666666666667,0.577174186706543
1038,Malta,2016,6.59084224700928,10.4808588027954,0.93036937713623,72.1999969482422,0.9160236120224,0.344743400812149,0.69649463891983,0.687271595001221,0.355443775653839,0.618818283081055,1.13837492465973,0.95789510011673,1.87533581256866,0.284536600112915,0.2911,0.401275813579559
1039,Malta,2017,6.67566585540772,10.5183744430542,0.937331795692444,72.1999969482422,0.923642933368683,0.251964569091797,0.690494537353516,0.720753371715546,0.302443116903305,0.752005159854889,1.20956063270569,1.04247629642487,1.99455034732819,0.298779249191284,0.2911,0.419637620449066
1040,Malta,2018,6.90971088409424,10.5491971969605,0.931541502475738,72.1999969482422,0.927340686321258,0.178217485547066,0.595199882984161,0.721224427223206,0.295698791742325,0.757713675498962,1.20875453948975,0.984862327575684,1.81986021995544,0.263377189636231,0.2911,0.385406851768494
1041,Malta,2019,6.73297739028931,10.5161434809367,0.921578526496887,72.1999969482422,0.923966825008392,0.258308485150337,0.68941056728363,0.70659613609314,0.356243938207626,0.704372525215149,1.18556336561839,0.995077908039093,1.80613625049591,0.268252223730087,0.2911,0.398402273654938
1051,Mauritania,2016,4.47214937210083,8.21344661712647,0.784826874732971,56.4000015258789,0.46656146645546,-0.158647373318672,0.841835141181946,0.734556078910828,0.221666142344475,0.208929225802422,-0.761103272438049,-0.745153903961181,2.17881608009338,0.487196624279022,0.36875,0.460208863019943
1052,Mauritania,2017,4.67815971374512,8.21510219573975,0.77922523021698,56.7000007629395,0.527446806430817,-0.136453062295914,0.777314066886902,0.637107074260712,0.272321939468384,0.292109727859497,-0.713521957397461,-0.713706433773041,2.13054990768433,0.455424785614014,0.36875,0.460208863019943
1053,Mauritania,2018,4.31361532211304,8.22266483306885,0.801595509052277,57,0.466888546943665,-0.096153698861599,0.710529267787933,0.663382470607758,0.275557994842529,0.258394151926041,-0.760927855968475,-0.7576704621315,2.11999654769897,0.491466283798218,0.36875,0.460208863019943
1054,Mauritania,2019,4.15261936187744,8.2607364654541,0.798101961612701,57.2999992370606,0.62750518321991,-0.086984366178513,0.742890298366547,0.691831469535828,0.259738504886627,0.311262428760529,-0.745184361934662,-0.738843599955241,2.58395767211914,0.622247636318207,0.36875,0.460208863019943
1057,Mauritius,2016,5.61000347137451,9.88280582427979,0.836032152175903,65.8000030517578,0.819175660610199,0.13488307595253,0.890661358833313,0.784898281097412,0.245711892843246,0.56537926197052,0.916112840175629,0.73649001121521,2.08588480949402,0.371815234422684,0.371,0.386705785989761
1058,Mauritius,2017,6.17411756515503,9.91933536529541,0.910142242908478,66.0999984741211,0.912307500839233,0.082126967608929,0.818179905414581,0.74776017665863,0.168721184134483,0.614670753479004,0.880330324172974,0.694363296031952,2.24779057502747,0.364066690206528,0.371,0.41562682390213
1059,Mauritius,2018,5.88174057006836,9.95583343505859,0.908841550350189,66.4000015258789,0.866928100585938,-0.077778153121471,0.785249710083008,0.773951649665833,0.157993257045746,0.619251132011414,0.816718757152557,0.738143384456635,2.55725836753845,0.434779196977615,0.371,0.432353794574738
1060,Mauritius,2019,6.24116516113281,9.99356746673584,0.913134276866913,66.6999969482422,0.89315789937973,-0.057729601860046,0.810200810432434,0.808237910270691,0.149362727999687,0.634860455989838,0.87105397383372,0.722998897234599,2.37069416046143,0.379848003387451,0.371,0.429650813341141
1071,Mexico,2016,6.82417297363281,9.78644466400147,0.893492579460144,67.6999969482422,0.751613080501556,-0.154346033930779,0.808579444885254,0.859106421470642,0.219571486115456,0.277944058179855,-0.349141210317612,-0.21419557929039,1.95945727825165,0.287134766578674,0.4945,0.432634264230728
1072,Mexico,2017,6.41029930114746,9.79529094696045,0.799839377403259,68,0.86140513420105,-0.20280085504055,0.800893068313599,0.842642307281494,0.230990886688232,0.256953150033951,-0.396707832813263,-0.332077264785767,2.2362072467804,0.348845988512039,0.4945,0.43877112865448
1073,Mexico,2018,6.54957866668701,9.80377197265625,0.858068883419037,68.3000030517578,0.816200494766235,-0.180297359824181,0.808638095855713,0.881713449954987,0.213254362344742,0.294568479061127,-0.289177387952805,-0.384742587804794,2.32632994651794,0.355187714099884,0.4945,0.456424832344055
1074,Mexico,2019,6.43194532394409,9.79409313201904,0.85168582201004,68.5999984741211,0.903384447097778,-0.142210066318512,0.808537602424622,0.864474594593048,0.251983016729355,0.495231151580811,-0.345008810361226,-0.31033847729365,2.39860343933105,0.372920364141464,0.4945,0.502125322818756
1085,Moldova,2016,5.57778406143189,8.69120502471924,0.83732146024704,63.5999984741211,0.557369470596314,-0.010727710090578,0.969482958316803,0.621101140975952,0.274551123380661,0.084061242640019,-0.162387132644653,-0.547111213207245,1.85371351242065,0.332338690757751,0.322333333333333,0.37286514043808
1086,Moldova,2017,5.32553052902222,8.73782348632813,0.830767929553986,64.3000030517578,0.552825212478638,-0.015127151273191,0.926333785057068,0.581488788127899,0.25947779417038,0.132729634642601,-0.174298673868179,-0.444636225700378,1.88516926765442,0.353987127542496,0.322333333333333,0.433169960975647
1087,Moldova,2018,5.6822772026062,8.77797794342041,0.892079889774323,65,0.823824346065521,-0.045272201299667,0.928719878196716,0.581714630126953,0.270072460174561,0.237631857395172,-0.227829247713089,-0.413965731859207,2.03444123268127,0.358032733201981,0.322333333333333,0.400689601898193
1088,Moldova,2019,5.80345058441162,8.81231498718262,0.809167087078095,65.6999969482422,0.783664584159851,-0.052003800868988,0.883822500705719,0.630974590778351,0.261620938777924,0.307176172733307,-0.188171684741974,-0.468571056922277,2.34536027908325,0.404132038354874,0.322333333333333,0.430704236030579
1097,Mongolia,2016,5.05699968338013,9.32768249511719,0.947489380836487,61.9000015258789,0.759740948677063,0.080189779400826,0.900452136993408,0.694095432758331,0.171171754598618,0.349382877349854,0.564860284328461,-0.220431923866272,1.69215929508209,0.334617257118225,0.334,0.386413842439651
1098,Mongolia,2017,5.33385038375855,9.36072826385498,0.924250781536102,62.0999984741211,0.674627423286438,0.10908080637455,0.864952206611633,0.675165295600891,0.213599517941475,0.2750583589077,0.540312349796295,-0.284150302410126,2.09516167640686,0.392804741859436,0.334,0.389351516962051
1099,Mongolia,2018,5.46462297439575,9.40994930267334,0.941514134407043,62.2999992370606,0.695546805858612,0.04449712485075,0.848502218723297,0.654125034809112,0.191890299320221,0.270371317863464,0.525673151016235,-0.239370480179787,2.01012444496155,0.367843210697174,0.334,0.364350020885468
1100,Mongolia,2019,5.56290531158447,9.46242523193359,0.945758104324341,62.5,0.710675179958344,0.13797689974308,0.873166918754578,0.707434296607971,0.166921392083168,0.21443036198616,0.543615261713664,-0.247984235485395,1.95134723186493,0.350778430700302,0.334,0.383307576179504
1109,Montenegro,2016,5.30406618118286,9.66377067565918,0.865743696689606,68.0999984741211,0.568633675575256,-0.082972995936871,0.848966598510742,0.591425180435181,0.336675465106964,0.325959235429764,0.176310643553734,0.0627346560359,2.22829151153564,0.420110046863556,0.3094,0.356859385967255
1110,Montenegro,2017,5.6147985458374,9.70974445343018,0.881199836730957,68.3000030517578,0.62590628862381,-0.078511029481888,0.755680024623871,0.519128143787384,0.349785089492798,0.35154989361763,0.032968148589134,0.099748909473419,2.20751190185547,0.393159598112106,0.3094,0.352438509464264
1111,Montenegro,2018,5.6501898765564,9.75719165802002,0.85597962141037,68.5,0.626431286334991,-0.046542141586542,0.768922507762909,0.589933156967163,0.354935258626938,0.39849916100502,0.094077423214912,0.153808981180191,2.27036285400391,0.401820629835129,0.3094,0.406528621912003
1112,Montenegro,2019,5.38602495193481,9.78582286834717,0.831624925136566,68.6999969482422,0.694162487983704,-0.099860183894634,0.819997370243073,0.591094315052033,0.365958124399185,0.405451059341431,0.101118738452594,0.105430848896503,2.19950675964355,0.408372938632965,0.3094,0.36420351266861
1118,Morocco,2016,5.38630723953247,8.89682960510254,0.655409336090088,65.3000030517578,0.816556096076965,-0.246483147144318,0.717356145381928,0.712659358978272,0.205413147807121,0.496353612307505,-0.469444930553436,-0.157294869422913,2.14399242401123,0.398044943809509,0.402666666666667,0.528209745883942
1119,Morocco,2017,5.31248283386231,8.92383003234863,0.641193091869354,65.5999984741211,0.81425803899765,-0.224786296486854,0.840502440929413,0.559288203716278,0.322715908288956,0.496353612307505,-0.521757423877716,-0.180823534727097,2.28716826438904,0.430527180433273,0.402666666666667,0.527966916561127
1120,Morocco,2018,4.89679193496704,8.94073390960693,0.553759753704071,65.9000015258789,0.773180425167084,-0.243347257375717,0.84317272901535,0.638049185276032,0.415981560945511,0.496353612307505,-0.497464448213577,-0.201780870556831,2.71051120758057,0.55352795124054,0.402666666666667,0.54310667514801
1121,Morocco,2019,5.05675172805786,8.95701408386231,0.534804046154022,66.1999969482422,0.756747841835022,-0.253734678030014,0.756867408752441,0.588882565498352,0.409911572933197,0.496353612307505,-0.496222267548243,-0.17996642490228,2.62931489944458,0.51996123790741,0.402666666666667,0.773584902286529
1127,Mozambique,2017,4.27986335754395,7.07059383392334,0.678463697433472,53.2000007629395,0.822670519351959,-0.028385253623128,0.682108938694,0.648381412029266,0.35317650437355,0.759234368801117,-0.674196779727936,-0.861000061035156,2.98501992225647,0.697456836700439,0.488666666666667,0.608845353126526
1128,Mozambique,2018,4.65371370315552,7.07358598709106,0.738480448722839,54.2000007629395,0.896621584892273,0.050252247601748,0.69122040271759,0.639639556407928,0.397278726100922,0.832037925720215,-0.625558257102966,-0.856422662734985,3.3264319896698,0.714790880680084,0.488666666666667,0.784366607666016
1129,Mozambique,2019,4.93213272094727,7.06397676467896,0.742303729057312,55.2000007629395,0.869810223579407,0.0746268928051,0.681900441646576,0.587274730205536,0.384122759103775,0.79408323764801,-0.649877518415451,-0.858711361885071,3.84317350387573,0.779211282730103,0.488666666666667,0.597354352474213
1134,Myanmar,2016,4.62311983108521,8.57330322265625,0.793461978435516,58.4000015258789,0.877491176128387,0.661027491092682,0.60728657245636,0.804009914398193,0.301501393318176,0.924319088459015,-0.801201522350311,-0.838178217411041,1.8507627248764,0.400327652692795,0.381,0.426540642976761
1135,Myanmar,2017,4.15434169769287,8.63236427307129,0.795183837413788,58.7000007629395,0.886011838912964,0.631295502185822,0.618821501731873,0.745647490024567,0.282285541296005,0.824176549911499,-0.975147902965546,-0.848641395568848,2.23386597633362,0.537718415260315,0.381,0.424162179231644
1136,Myanmar,2018,4.4106330871582,8.68643379211426,0.773825943470001,59,0.906110823154449,0.471938610076904,0.64672589302063,0.776950597763062,0.300140351057053,0.878752648830414,-1.0981662273407,-0.860674619674683,2.28704071044922,0.518528878688812,0.381,0.424045383930206
1137,Myanmar,2019,4.43423748016357,8.74366092681885,0.762994885444641,59.2999992370605,0.899064302444458,0.540148019790649,0.681795835494995,0.754618287086487,0.285576224327087,0.850427508354187,-0.958171884218852,-0.84916474421819,2.33493328094482,0.526569306850433,0.381,0.429513514041901
1140,Namibia,2017,4.44130611419678,9.21962070465088,0.828339040279388,56.2000007629395,0.810401856899262,-0.197801247239113,0.831302881240845,0.720678210258484,0.277252167463303,0.7458536028862,0.589430809020996,0.14314267039299,2.73977327346802,0.616884589195251,0.611333333333333,0.602735936641693
1141,Namibia,2018,4.83408784866333,9.20005035400391,0.864214777946472,56.5,0.753904759883881,-0.176020458340645,0.845942497253418,0.739386975765228,0.240249082446098,0.624467790126801,0.570025444030762,0.159720987081528,2.10193753242493,0.434815764427185,0.611333333333333,0.771211087703705
1142,Namibia,2019,4.43581104278564,9.1899995803833,0.844592154026032,56.7999992370605,0.739034533500671,-0.182288572192192,0.879070699214935,0.671532988548279,0.256160736083984,0.559563875198364,0.579728126525879,0.151431828737259,2.91125178337097,0.656306564807892,0.611333333333333,0.698699176311493
1153,Nepal,2016,5.0995397567749,7.80263185501099,0.837043642997742,61.2999992370605,0.839488446712494,0.174912974238396,0.817114889621735,0.62735116481781,0.369661748409271,0.490016222000122,-0.549841642379761,-0.79659104347229,2.44202589988708,0.478871822357178,0.383,0.483672142028809
1154,Nepal,2017,4.73669242858887,7.86538362503052,0.816383302211762,62.4000015258789,0.845147609710693,0.140315026044846,0.770177125930786,0.570577025413513,0.37597793340683,0.559578537940979,-0.462542176246643,-0.757122933864594,2.46845364570618,0.521134436130524,0.383,0.463746637105942
1155,Nepal,2018,4.9100866317749,7.90984296798706,0.768335521221161,63.5,0.770093679428101,0.129088178277016,0.741752803325653,0.536977708339691,0.386792421340942,0.648398160934448,-0.378551959991455,-0.699923753738403,3.04015445709229,0.619165122509003,0.383,0.497896462678909
1156,Nepal,2019,5.4487247467041,7.96274137496948,0.772273063659668,64.5999984741211,0.790347695350647,0.173576980829239,0.711842477321625,0.535798132419586,0.357100307941437,0.631985187530518,-0.463645259539286,-0.751212577025096,3.19647717475891,0.586646854877472,0.383,0.445139288902283
1166,Netherlands,2016,7.54087734222412,10.7728900909424,0.925944209098816,72.0999984741211,0.907310009002686,0.23813433945179,0.433304250240326,0.838432371616364,0.2148507386446,0.572273313999176,1.22627186775208,1.90430688858032,1.28147161006928,0.169936671853066,0.286333333333333,0.417054057121277
1167,Netherlands,2017,7.45896530151367,10.7956714630127,0.936501324176788,72.1999969482422,0.920319736003876,0.24988004565239,0.363133639097214,0.852184891700745,0.184519842267036,0.669553637504578,1.24514722824097,1.89913558959961,1.31847989559174,0.176764443516731,0.286333333333333,0.441935479640961
1168,Netherlands,2018,7.4630970954895,10.8155107498169,0.939443171024322,72.3000030517578,0.919985175132751,0.160900056362152,0.37055778503418,0.861976623535156,0.204794183373451,0.656541049480438,1.23236870765686,1.92352318763733,1.23473262786865,0.165445074439049,0.286333333333333,0.467997848987579
1169,Netherlands,2019,7.42526865005493,10.8265647888184,0.941477477550507,72.4000015258789,0.885592520236969,0.212004393339157,0.360068112611771,0.83830052614212,0.230502277612686,0.616572260856628,1.23459593454997,1.90898855527242,1.29379487037659,0.174242168664932,0.286333333333333,0.457717895507813
1179,New Zealand,2016,7.22568798065186,10.4829864501953,0.936602890491486,72.8000030517578,0.926576018333435,0.266528159379959,0.278270781040192,0.832944691181183,0.207413628697395,0.5696901679039,1.52579843997955,2.02992272377014,1.74049854278564,0.240876510739326,0.382800789525595,0.419764876365662
1180,New Zealand,2017,7.32718276977539,10.4925622940063,0.954920649528503,73,0.94227945804596,0.295048594474792,0.221887484192848,0.817431271076202,0.171716570854187,0.609015464782715,1.5719690322876,2.00469017028809,1.65033578872681,0.2252347022295,0.382800789525595,0.446442186832428
1181,New Zealand,2018,7.370285987854,10.5010662078857,0.953862726688385,73.1999969482422,0.949300169944763,0.122057065367699,0.206580221652985,0.845362603664398,0.167951449751854,0.642461240291595,1.58249187469482,1.92501592636108,1.56991600990295,0.213006123900413,0.382800789525595,0.388641357421875
1182,New Zealand,2019,7.20517444610596,10.5088834762573,0.938821196556091,73.4000015258789,0.912042379379272,0.158829510211945,0.233831226825714,0.816022634506226,0.191176369786262,0.675200819969177,1.56008644898733,1.98654294013977,1.79197895526886,0.248707219958305,0.382800789525595,0.451655387878418
1193,Nicaragua,2016,6.01273965835571,8.51754570007324,0.852702438831329,66.9000015258789,0.71653425693512,0.043591849505901,0.731464922428131,0.80512398481369,0.380347281694412,0.586549758911133,-0.385165929794311,-0.677744150161743,2.8001537322998,0.465703457593918,0.4795,0.416087627410889
1194,Nicaragua,2017,6.47635650634766,8.55049228668213,0.838043689727783,67.1999969482422,0.922162771224976,0.01428338419646,0.672963321208954,0.849764168262482,0.308447897434235,0.590425193309784,-0.384029120206833,-0.704716086387634,2.65725326538086,0.410300642251968,0.4795,0.442813009023666
1195,Nicaragua,2018,5.81895256042481,8.49903392791748,0.854276537895203,67.5,0.79705685377121,0.013160613365471,0.712824761867523,0.792649328708649,0.408349841833115,0.343466877937317,-0.942207813262939,-0.897981703281403,2.7110755443573,0.465904384851456,0.4795,0.42959064245224
1196,Nicaragua,2019,6.11254501342773,8.43435382843018,0.873863935470581,67.8000030517578,0.8826784491539,0.034327205270529,0.621981739997864,0.835423469543457,0.337012976408005,0.514429926872253,-0.570467621088028,-0.760147313276927,3.11238884925842,0.509180545806885,0.4795,0.465848118066788
1207,Niger,2016,4.23464584350586,6.81567144393921,0.68282824754715,52.5,0.701927304267883,-0.003499869955704,0.814493894577026,0.674858927726746,0.325441956520081,0.572467505931854,-0.763051986694336,-0.652532756328583,2.27954387664795,0.538308024406433,0.36875,0.474756449460983
1208,Niger,2017,4.61567354202271,6.82505464553833,0.582109570503235,53,0.683557569980621,-0.017950840294361,0.777660012245178,0.731161415576935,0.426522374153137,0.601117253303528,-0.847329020500183,-0.681972146034241,2.78039789199829,0.602381825447083,0.36875,0.659296870231628
1209,Niger,2018,5.16400718688965,6.83731937408447,0.612025678157806,53.5,0.790665626525879,0.022408206015825,0.637166798114777,0.770557641983032,0.502554535865784,0.747923851013184,-0.92254102230072,-0.641634702682495,3.57020044326782,0.691362380981445,0.36875,0.577101598183314
1210,Niger,2019,5.00354433059692,6.86307811737061,0.676958739757538,54,0.831361889839172,0.038939893245697,0.728855133056641,0.815915167331696,0.304438263177872,0.730674266815185,-0.84430734316508,-0.658713201681773,3.07707691192627,0.614979445934296,0.36875,0.59725147485733
1219,Nigeria,2016,5.21956777572632,8.60317134857178,0.804766952991486,48.9000015258789,0.797690510749817,0.034269310534,0.904706835746765,0.731986105442047,0.25183629989624,0.414326071739197,-1.09894633293152,-1.01217126846313,2.51995921134949,0.482790768146515,0.4155,0.50053209066391
1220,Nigeria,2017,5.32192802429199,8.58512115478516,0.733468532562256,49.2999992370605,0.825905561447144,0.115538939833641,0.834891974925995,0.724990546703339,0.235968768596649,0.558790743350983,-1.16983580589294,-0.96152925491333,2.94790315628052,0.553916394710541,0.4155,0.468599230051041
1221,Nigeria,2018,5.25228834152222,8.57844352722168,0.740854203701019,49.7000007629395,0.7898810505867,-0.018955085426569,0.865602672100067,0.805261850357056,0.256469875574112,0.451740950345993,-1.30031371116638,-0.957733511924744,2.63912558555603,0.502471566200256,0.4155,0.448463320732117
1222,Nigeria,2019,4.3564190864563,8.57322692871094,0.733517944812775,50.0999984741211,0.729366958141327,0.02359108440578,0.873140275478363,0.714990854263306,0.24523738026619,0.366734087467194,-1.18969861666362,-0.977144678433736,2.73445844650269,0.627684891223908,0.4155,0.461917847394943
1227,North Cyprus,2016,5.8271279335022,9.33695193865472,0.807690262794495,64.6169173520311,0.796233832836151,-0.01433130968039,0.670191407203674,0.643664360046387,0.34646537899971,0.440594881772995,-0.082075122278468,0.034980325226937,1.85763788223267,0.318791329860687,0.382800789525595,0.293435722589493
1228,North Cyprus,2018,5.60805606842041,9.33695193865472,0.837391793727875,64.6169173520311,0.79706609249115,-0.01433130968039,0.613837003707886,0.480453103780746,0.261867821216583,0.378323644399643,-0.082075122278468,0.034980325226937,1.80788314342499,0.322372525930405,0.382800789525595,0.200969219207764
1229,North Cyprus,2019,5.46661520004272,9.33695193865472,0.803294539451599,64.6169173520311,0.792734622955322,-0.01433130968039,0.640058875083923,0.493692874908447,0.296411126852035,0.370310217142105,-0.082075122278468,0.034980325226937,1.9528169631958,0.357225984334946,0.382800789525595,0.259742140769958
1235,Norway,2016,7.59633159637451,11.0700759887695,0.959742844104767,73,0.95435231924057,0.12046805024147,0.409666121006012,0.849625945091248,0.209262192249298,0.657646238803864,1.43216466903687,1.95006370544434,1.57926487922668,0.207898363471031,0.272230769230769,0.349659204483032
1236,Norway,2017,7.57874488830566,11.0816097259521,0.95012766122818,73.0999984741211,0.953016817569733,0.224219635128975,0.249711379408836,0.84909999370575,0.2029138058424,0.717159748077393,1.43123126029968,2.01342344284058,1.62172603607178,0.213983461260796,0.272230769230769,0.32811313867569
1237,Norway,2018,7.44426202774048,11.0889101028442,0.965961933135986,73.1999969482422,0.960429012775421,0.081801168620586,0.268201440572739,0.827414035797119,0.211862370371819,0.679502964019775,1.4431756734848,1.92527413368225,1.51959538459778,0.204129755496979,0.272230769230769,0.336649179458618
1238,Norway,2019,7.44213962554932,11.0927724838257,0.941784024238586,73.3000030517578,0.954044461250305,0.098486445844174,0.270571798086166,0.822715818881989,0.195486500859261,0.597986996173859,1.43552386760712,1.96292042732239,1.58532071113586,0.213019475340843,0.272230769230769,0.381677985191345
1250,Pakistan,2016,5.54850816726685,8.4356632232666,0.62692129611969,57.7000007629395,0.634182810783386,0.085460513830185,0.792530059814453,0.647639751434326,0.331616669893265,0.455683171749115,-1.59208226203918,-0.743190765380859,1.9569582939148,0.352699905633926,0.315125,0.323328614234924
1251,Pakistan,2017,5.83087062835693,8.4703540802002,0.690263569355011,58.0999984741211,0.71265709400177,0.035748317837715,0.71392822265625,0.586166977882385,0.308341085910797,0.557435154914856,-1.55038321018219,-0.673289656639099,1.77806794643402,0.30494037270546,0.315125,0.4116450548172
1252,Pakistan,2018,5.47155380249023,8.50267219543457,0.685059487819672,58.5,0.772569119930267,0.059652406722307,0.798841655254364,0.567294776439667,0.376706063747406,0.589388489723206,-1.53406405448914,-0.685510396957397,2.36315011978149,0.431897461414337,0.315125,0.38166469335556
1263,Palestinian Territories,2016,4.90661811828613,8.40291023254395,0.817770957946777,64.6169173520311,0.607669413089752,-0.128500506281853,0.812464654445648,0.592769145965576,0.377641797065735,0.463771551847458,-1.53563737869263,-0.265948861837387,2.3755087852478,0.484143823385239,0.382800789525595,0.420557737350464
1264,Palestinian Territories,2017,4.62813282012939,8.38922309875488,0.824345111846924,64.6169173520311,0.631611287593842,-0.162079095840454,0.830646336078644,0.596765577793121,0.41607204079628,0.414400935173035,-1.34561800956726,-0.205740511417389,2.52167415618896,0.544857800006866,0.382800789525595,0.478864818811417
1265,Palestinian Territories,2018,4.55392169952393,8.39606666564941,0.819479286670685,64.6169173520311,0.65453451871872,-0.145289801061153,0.813779532909393,0.610405445098877,0.418928533792496,0.392373383045197,-1.31870651245117,-0.346896290779114,2.58038926124573,0.566630125045776,0.382800789525595,0.482421070337296
1266,Palestinian Territories,2019,4.48253726959229,8.39606666564941,0.832550048828125,64.6169173520311,0.653488278388977,-0.145289801061153,0.829282760620117,0.625176429748535,0.399672299623489,0.402749568223953,-1.39998730023702,-0.272861888011297,2.56938719749451,0.573199272155762,0.382800789525595,0.485576689243317
1277,Panama,2016,6.1176381111145,9.97507858276367,0.882460236549377,69.4000015258789,0.884479761123657,-0.088668249547482,0.836976766586304,0.85762357711792,0.244131788611412,0.329894483089447,0.467684537172318,0.025296334177256,2.64573574066162,0.432476669549942,0.529888888888889,0.5341756939888
1278,Panama,2017,6.5676589012146,10.0098075866699,0.911904811859131,69.5,0.899573504924774,-0.155638441443443,0.840777099132538,0.832688808441162,0.242319330573082,0.390996098518372,0.454226493835449,-0.023027073591948,2.67718768119812,0.40763196349144,0.529888888888889,0.474342674016953
1279,Panama,2018,6.28143405914307,10.0289916992188,0.904389798641205,69.5999984741211,0.861448109149933,-0.116797350347042,0.836930990219116,0.883580505847931,0.222598746418953,0.277477711439133,0.42882764339447,-0.061021819710732,2.53286123275757,0.403229773044586,0.529888888888889,0.570101618766785
1280,Panama,2019,6.08595514297485,10.06139087677,0.885721385478973,69.6999969482422,0.882961094379425,-0.18649186193943,0.868827521800995,0.877561628818512,0.243566602468491,0.406914114952087,0.450246224800746,-0.019584186375141,2.91456007957458,0.478899359703064,0.529888888888889,0.548365294933319
1291,Paraguay,2016,5.8013801574707,9.33972835540772,0.939866960048676,65.3000030517578,0.853534281253815,-0.073870413005352,0.756116271018982,0.924560964107513,0.197176188230515,0.28455975651741,0.039723135530949,-0.632934093475342,1.9607025384903,0.337971746921539,0.511823529411765,0.476457238197327
1292,Paraguay,2017,5.71329545974731,9.37504577636719,0.902042508125305,65.5,0.891171455383301,0.000157979229698,0.809900760650635,0.902772128582001,0.231783673167229,0.381784081459045,-0.020476438105106,-0.607844173908234,2.42846727371216,0.42505544424057,0.511823529411765,0.447035610675812
1293,Paraguay,2019,5.6526255607605,9.41773986816406,0.892487168312073,65.9000015258789,0.876052618026733,0.022566625848413,0.881786108016968,0.857724130153656,0.275186717510223,0.212079674005508,0.009623348712921,-0.620389133691788,2.5982928276062,0.459661245346069,0.511823529411765,0.428149819374085
1304,Peru,2016,5.70062875747681,9.42667675018311,0.8028564453125,67.5,0.829843878746033,-0.141850546002388,0.865919589996338,0.821674764156342,0.338006854057312,0.28192338347435,0.032952100038529,-0.129918336868286,2.37393927574158,0.416434645652771,0.474555555555556,0.480143815279007
1305,Peru,2017,5.71093654632568,9.43493556976318,0.830123364925385,67.8000030517578,0.826552152633667,-0.162168949842453,0.895384132862091,0.789390861988068,0.39387372136116,0.254595339298248,0.006529211997986,-0.177216753363609,2.59431409835815,0.454271227121353,0.474555555555556,0.479469627141953
